ID	Text	Lat	Long	Location	Dialect	Genre	YoC	YoM	AuthName	AuthBD	AuthSex	AuthAge	RecName	RecBD	RecSex	RecAge	RecRelation	Words	OCWords	NamWords	ForWords	Types	OCTypes	NamTypes	ForTypes	Chars	OCChars	NamChars	ForChars	Tokens	Verb	Clause	PP	Nom	Dat	Acc	NomVerb	DatVerb	AccVerb	NomDat	NomAcc	DatAcc	Pas	NomCP	DatCP	AccCP	NomSize	DatSize	AccSize	Adj
coaelhom.o3,+AHom_2:151.326	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatPronoun	AccIndefinite	VNom	DatV	VAcc	DatNom	AccNom	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdjacent
coaelhom.o3,+AHom_3:26.424	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomWHEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomWHEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbAdjacent
coaelhom.o3,+AHom_3:83.460	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomIndefinite	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
coaelhom.o3,+AHom_3:89.461	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccDefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbDOIntervene
coaelhom.o3,+AHom_3:155.503	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomWHEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbAdjacent
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatName	AccDefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	4	PreverbAdjacent
coaelhom.o3,+AHom_4:80.565	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatPronoun	AccConj	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	2	1	3	PreverbAdjacent
coaelhom.o3,+AHom_9:72.1335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	PreverbNegIntervene
coaelhom.o3,+AHom_11:54.1528	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	3	Adjacent
coaelhom.o3,+AHom_11:177.1583	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	1	Adjacent
coaelhom.o3,+AHom_12:171.1859	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	3	Adjacent
coaelhom.o3,+AHom_14:128.2070	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	NA
coaelhom.o3,+AHom_16:19.2266	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
coaelhom.o3,+AHom_16:112.2308	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomName	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	DOIntervene
coaelhom.o3,+AHom_16:191.2343	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
coaelhom.o3,+AHom_16:214.2352	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatName	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	Adjacent
coaelhom.o3,+AHom_17:22.2378	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatDefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	5	Adjacent
coaelhom.o3,+AHom_17:175.2449	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	5	DOIntervene
coaelhom.o3,+AHom_17:194.2458	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	3	Adjacent
coaelhom.o3,+AHom_17:194.2459	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	Adjacent
coaelhom.o3,+AHom_20:53.2948	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomWHIndefinite	DatName	AccIndefinite	NA	DatV	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	PreverbAdvIntervene
coaelhom.o3,+AHom_21:41.3098	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelhom.o3,+AHom_21:47.3104	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelhom.o3,+AHom_22:28.3307	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	Adjacent
coaelhom.o3,+AHom_22:128.3357	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccDefinite	VNom	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	NA
coaelhom.o3,+AHom_22:136.3361	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelhom.o3,+AHom_22:172.3376	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	6	3	OtherInterveners
coaelhom.o3,+AHom_22:178.3379	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	6	3	Adjacent
coaelhom.o3,+AHom_22:354.3487	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatPronoun	AccIndefinite	NomV	DatV	AccV	DatNom	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	NA
coaelhom.o3,+AHom_22:597.3655	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	NA
coaelhom.o3,+AHom_31:18.4150	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	INF	DP	NomNull	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	1	3	OtherInterveners
coaelhom.o3,+AHom_31:75.4171	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomIndefinite	DatName	AccConj	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	3	1	16	Adjacent
coaelhom.o3,+AHom_31:94.4178	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatConj	AccIndefinite	NomV	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	8	3	Adjacent
coaelhom.o3,+AHom_31:99.4179	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	SUB	DP	NomPronoun	DatName	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdvIntervene
coaelive.o3,+ALS_[Eugenia]:140.276	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatConj	AccPronoun	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	1	Adjacent
coaelive.o3,+ALS_[Eugenia]:291.365	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomName	DatConj	AccDefinite	VNom	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	2	NA
coaelive.o3,+ALS_[Eugenia]:369.412	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	DOIntervene
coaelive.o3,+ALS_[Basil]:54.479	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccDefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	3	DOIntervene
coaelive.o3,+ALS_[Basil]:106.518	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	PreverbAdjacent
coaelive.o3,+ALS_[Basil]:214.590	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	INF	DP	NomNull	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	3	1	Adjacent
coaelive.o3,+ALS_[Basil]:279.636	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomPronoun	DatName	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	2	PreverbDOIntervene
coaelive.o3,+ALS_[Basil]:549.847	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	3	2	Adjacent
coaelive.o3,+ALS_[Julian_and_Basilissa]:362.1167	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	PreverbDOIntervene
coaelive.o3,+ALS_[Sebastian]:231.1349	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	INF	DP	NomNull	DatIndefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	1	3	NA
coaelive.o3,+ALS_[Sebastian]:314.1401	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelive.o3,+ALS_[Sebastian]:376.1438	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatName	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	1	PreverbDOIntervene
coaelive.o3,+ALS_[Sebastian]:386.1445	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	DOIntervene
coaelive.o3,+ALS_[Maur]:4.1502	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomEmpty	DatDefinite	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	PreverbDOIntervene
coaelive.o3,+ALS_[Maur]:151.1577	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomPronoun	DatName	AccDefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	3	OtherInterveners
coaelive.o3,+ALS_[Maur]:216.1621	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatName	AccWHPronoun	NomV	DatV	NA	NomDat	NA	NA	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	NA	PreverbAdjacent
coaelive.o3,+ALS_[Maur]:237.1634	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomEmpty	DatName	AccPronoun	NA	DatV	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbAdjacent
coaelive.o3,+ALS[Agnes]:91.1774	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	INF	DP	NomNull	DatPronoun	AccName	NA	DatV	AccV	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	1	3	OtherInterveners
coaelive.o3,+ALS[Agnes]:95.1778	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	Adjacent
coaelive.o3,+ALS[Agnes]:349.1956	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccDefinite	VNom	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	2	NA
coaelive.o3,+ALS[Lucy]:64.2204	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomEmpty	DatName	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	3	2	PreverbDOIntervene
coaelive.o3,+ALS[Peter's_Chair]:222.2420	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	NA
coaelive.o3,+ALS[Peter's_Chair]:272.2455	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomNull	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NONom	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelive.o3,+ALS[Peter's_Chair]:276.2458	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	1	NA
coaelive.o3,+ALS[Forty_Soldiers]:14.2475	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	INF	DP	NomNull	DatIndefinite	AccDefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	2	2	DOIntervene
coaelive.o3,+ALS[Forty_Soldiers]:344.2696	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelive.o3,+ALS[Ash_Wed]:138.2777	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomName	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	3	PreverbAdjacent
coaelive.o3,+ALS[Ash_Wed]:164.2793	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	4	Adjacent
coaelive.o3,+ALS_[George]:8.3063	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	SUB	DP	NomPronoun	DatIndefinite	AccDefinite	NomV	VDat	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	3	2	Adjacent
coaelive.o3,+ALS_[George]:33.3081	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	MAT	DP	NomNull	DatName	AccDefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	3	2	DOIntervene
coaelive.o3,+ALS_[George]:37.3082	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	INF	DP	NomNull	DatEmpty	AccIndefinite	NA	NA	AccV	NA	NA	NA	ACT	NONom	DatNoCP	AccNoCP	NA	NA	1	NA
coaelive.o3,+ALS_[George]:128.3150	coaelive	x	x	x	WS	B	1000	1025	Aelfric	955	m	xx	x	xxxx	x	xx	x	103270	43600	0	699	11476	8662	0	410	491801	266300	0	3916	7933	OLDENG	_	DP	NomNull	DatIndefinite	AccDefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NONom	DatNoCP	AccNoCP	NA	3	2	Adjacent
