ID	Text	Lat	Long	Location	Dialect	Genre	YoC	YoM	AuthName	AuthBD	AuthSex	AuthAge	RecName	RecBD	RecSex	RecAge	RecRelation	Words	OCWords	NamWords	ForWords	Types	OCTypes	NamTypes	ForTypes	Chars	OCChars	NamChars	ForChars	Tokens	Verb	Clause	PP	Nom	Dat	Acc	NomVerb	DatVerb	AccVerb	NomDat	NomAcc	DatAcc	Pas	NomCP	DatCP	AccCP	NomSize	DatSize	AccSize	Adj
coaelhom.o3,+AHom_1:251.136	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomPronoun	DatNull	AccPronoun	NomV	NA	AccV	NA	NomAcc	NA	ACT	NomNoCP	NODat	AccNoCP	1	NA	1	NA
coaelhom.o3,+AHom_1:251.136	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccPronoun	NA	NA	AccV	NA	NA	NA	ACT	NONom	NODat	AccNoCP	NA	NA	1	NA
coaelhom.o3,+AHom_1:251.136	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomPronoun	DatPronoun	AccDefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	6	PreverbAdjacent
coaelhom.o3,+AHom_1:375.198	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomPronoun	DatNull	AccIndefinite	NA	NA	NA	NA	NomAcc	NA	ACT	NomNoCP	NODat	AccNoCP	1	NA	2	NA
coaelhom.o3,+AHom_1:375.198	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomName	DatIndefinite	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatHasCP	AccNoCP	2	7	2	NA
coaelhom.o3,+AHom_1:375.198	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomPronoun	DatWHIndefinite	AccIndefinite	NomV	NA	AccV	NA	NomAcc	NA	ACT	NomNoCP	DatNoCP	AccNoCP	1	NA	1	NA
coaelhom.o3,+AHom_1:375.198	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomEmpty	DatPronoun	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	DatNoCP	NOAcc	NA	1	NA	NA
coaelhom.o3,+AHom_1:375.198	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomPronoun	DatNull	AccName	NomV	NA	VAcc	NA	NomAcc	NA	ACT	NomNoCP	NODat	AccHasCP	1	NA	13	NA
coaelhom.o3,+AHom_1:375.198	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomWHIndefinite	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:53.274	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	2	PreverbAdjacent
coaelhom.o3,+AHom_2:151.326	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatPronoun	AccIndefinite	VNom	DatV	VAcc	DatNom	AccNom	DatAcc	ACT	NomHasCP	DatNoCP	AccNoCP	6	1	2	PreverbAdjacent
coaelhom.o3,+AHom_2:151.326	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomWHEmpty	DatNull	AccIndefinite	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	AccNoCP	NA	NA	2	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomPronoun	DatNull	AccNull	NomV	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomIndefinite	DatNull	AccNull	NomV	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	3	NA	NA	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomEmpty	DatIndefinite	AccIndefinite	NA	VDat	AccV	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomNull	DatIndefinite	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	DatNoCP	NOAcc	NA	1	NA	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomPronoun	DatNull	AccNull	NomV	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_2:177.334	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomEmpty	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:184.335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatIndefinite	AccIndefinite	VNom	VDat	AccV	NomDat	AccNom	AccDat	ACT	NomNoCP	DatNoCP	AccHasCP	2	2	3	NomIntervene
coaelhom.o3,+AHom_2:184.335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:184.335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomIndefinite	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_2:184.335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:184.335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:184.335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccDefinite	NA	NA	VAcc	NA	NA	NA	ACT	NONom	NODat	AccNoCP	NA	NA	2	NA
coaelhom.o3,+AHom_2:184.335	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_2:274.385	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdjacent
coaelhom.o3,+AHom_2:274.385	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomPronoun	DatNull	AccNull	NomV	NA	NA	NA	NA	NA	PAS	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_2:276.387	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatPronoun	AccIndefinite	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	PreverbAdjacent
coaelhom.o3,+AHom_3:1.398	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomPronoun	DatConj	AccIndefinite	VNom	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	6	2	NA
coaelhom.o3,+AHom_3:1.403	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatDefinite	AccIndefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	DOIntervene
coaelhom.o3,+AHom_3:26.424	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomEmpty	DatIndefinite	AccDefinite	NA	VDat	VAcc	NA	NA	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	NA	2	2	DOIntervene
coaelhom.o3,+AHom_3:26.424	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomWHEmpty	DatPronoun	AccIndefinite	NA	DatV	AccV	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbDOIntervene
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomPronoun	DatNull	AccCP	NomV	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomDefinite	DatNull	AccNull	NomV	NA	NA	NA	NA	NA	PAS	NomNoCP	NODat	NOAcc	2	NA	NA	NA
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomEmpty	DatIndefinite	AccNull	NA	DatV	NA	NA	NA	NA	PAS	NomNoCP	DatNoCP	NOAcc	NA	2	NA	PreverbAdjacent
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomWHEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbAdjacent
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	PAS	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomWHEmpty	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	PAS	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:34.429	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomIndefinite	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	2	NA	NA	NA
coaelhom.o3,+AHom_3:61.438	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomName	DatNull	AccNull	VNom	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_3:61.438	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:61.438	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomPronoun	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	NA
coaelhom.o3,+AHom_3:61.438	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomIndefinite	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	2	NA	NA	NA
coaelhom.o3,+AHom_3:64.441	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomPronoun	DatNull	AccNull	VNom	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_3:64.441	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomPronoun	DatIndefinite	AccWHPronoun	NomV	DatV	NA	NomDat	NA	NA	ACT	NomNoCP	DatNoCP	AccNoCP	1	2	NA	PreverbAdjacent
coaelhom.o3,+AHom_3:83.460	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomIndefinite	DatNull	AccIndefinite	NomV	NA	VAcc	NA	NomAcc	NA	ACT	NomNoCP	NODat	AccNoCP	2	NA	2	NA
coaelhom.o3,+AHom_3:83.460	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomIndefinite	DatName	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	2	Adjacent
coaelhom.o3,+AHom_3:89.461	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomName	DatConj	AccIndefinite	NomV	VDat	VAcc	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatHasCP	AccNoCP	1	11	2	DOIntervene
coaelhom.o3,+AHom_3:89.461	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomWHEmpty	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:89.461	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomPronoun	DatPronoun	AccDefinite	NomV	DatV	AccV	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	1	PreverbDOIntervene
coaelhom.o3,+AHom_3:155.503	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomPronoun	DatNull	AccCP	NomV	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_3:155.503	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomPronoun	DatNull	AccNull	NomV	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	1	NA	NA	NA
coaelhom.o3,+AHom_3:155.503	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:155.503	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomDefinite	DatNull	AccNull	NomV	NA	NA	NA	NA	NA	PAS	NomNoCP	NODat	NOAcc	2	NA	NA	NA
coaelhom.o3,+AHom_3:155.503	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomEmpty	DatIndefinite	AccNull	NA	DatV	NA	NA	NA	NA	PAS	NomNoCP	DatNoCP	NOAcc	NA	2	NA	PreverbAdjacent
coaelhom.o3,+AHom_3:155.503	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomWHEmpty	DatPronoun	AccIndefinite	NA	DatV	VAcc	NA	NA	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	NA	1	1	PreverbAdjacent
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomNull	DatNull	AccCP	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomNull	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	NODat	NOAcc	NA	NA	NA	NA
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomPronoun	DatName	AccDefinite	NomV	DatV	AccV	NomDat	NomAcc	AccDat	ACT	NomNoCP	DatNoCP	AccNoCP	1	1	4	PreverbAdjacent
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomEmpty	DatNull	AccPronoun	NA	NA	AccV	NA	NA	NA	ACT	NomNoCP	NODat	AccNoCP	NA	NA	1	NA
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomPronoun	DatNull	AccIndefinite	NA	NA	NA	NA	NomAcc	NA	ACT	NomNoCP	NODat	AccNoCP	1	NA	3	NA
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomPronoun	DatIndefinite	AccNull	NomV	VDat	NA	NomDat	NA	NA	ACT	NomNoCP	DatHasCP	NOAcc	1	5	NA	Adjacent
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	NoIO	NomWHEmpty	DatNull	AccPronoun	NA	NA	AccV	NA	NA	NA	ACT	NomNoCP	NODat	AccNoCP	NA	NA	1	NA
coaelhom.o3,+AHom_3:182.512	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomConj	DatWHIndefinite	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	DatNoCP	NOAcc	3	NA	NA	NA
coaelhom.o3,+AHom_4:80.565	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	DP	NomIndefinite	DatPronoun	AccConj	NomV	DatV	VAcc	NomDat	NomAcc	DatAcc	ACT	NomNoCP	DatNoCP	AccNoCP	2	1	3	PreverbAdjacent
coaelhom.o3,+AHom_4:80.565	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	_	DP	NomNull	DatIndefinite	AccNull	NA	NA	NA	NA	NA	NA	ACT	NONom	DatNoCP	NOAcc	NA	2	NA	NA
coaelhom.o3,+AHom_4:150.605	coaelhom	x	x	x	WS	O	1000	1000	Aelfric	955	m	xx	x	xxxx	x	xx	x	65047	25060	0	788	7937	5682	0	464	298369	154011	0	4105	4151	OLDENG	MAT	NoIO	NomDefinite	DatNull	AccNull	NA	NA	NA	NA	NA	NA	ACT	NomNoCP	NODat	NOAcc	2	NA	NA	NA
